  -51.20000      0.0000000000      1.5707963268      0.0000000000      1.8644972655      0.0000000000      1.5707963268      0.0000000000      2.6012268170      0.0000000000      0.8616243765
  -51.15000      0.0000000000     -1.5707963268      0.0000000000      0.4117949538      0.0000000000     -0.0146626454      0.0000000000     -3.0185312232      0.0000000000      0.3184877438
  -51.10000      0.0000000000      3.1062984781      0.0000000000     -2.7394548863      0.0000000000      0.0818176761      0.0000000000     -2.7258146431      0.0000000000      1.5707963268
  -51.05000      0.0000000000     -3.1324681510      0.0000000000     -3.1415926536      0.0000000000     -1.5707963268      0.0000000000     -2.8855701423      0.0000000000     -2.9960232267
  -51.00000      0.0000000000      1.5707963268      0.0000000000      2.4161609457      0.0000000000      1.5707963268      0.0000000000     -2.4584762544      0.0000000000      2.6997590477
  -50.95000      0.0000000000      1.5707963268      0.0000000000     -2.7946091230      0.0000000000      0.1548179953      0.0000000000     -1.6949109295      0.0000000000      2.7760435569
  -50.90000      0.0000000000     -2.5513398288      0.0000000000     -1.9556307717      0.0000000000      2.9662572358      0.0000000000     -3.1415926536      0.0000000000     -1.5707963268
  -50.85000      0.0000000000      1.5707963268      0.0000000000     -3.1415926536      0.0000000000     -1.5707963268      0.0000000000      0.9479995602      0.0000000000      2.6175960268
  -50.80000      0.0000000000      1.5707963268      0.0000000000     -1.9774203631      0.0000000000      0.0431860228      0.0000000000      0.0000000000      0.0000000000      1.5707963268
  -50.75000      0.0000000000      0.3604818985      0.0000000000      3.1415926536      0.0000000000     -2.9932757992      0.0000000000     -2.3997720448      0.0000000000      2.7753516706
  -50.70000      0.0000000000      0.3506124057      0.0000000000      1.1063677730      0.0000000000     -1.5707963268      0.0000000000     -2.4705187515      0.0000000000      1.5707963268
  -50.65000      0.0000000000      1.5707963268      0.0000000000     -3.1415926536      0.0000000000     -0.0126946305      0.0000000000      1.6195857021      0.0000000000      0.1782631977
  -50.60000      0.0000000000     -1.5707963268      0.0000000000      3.1415926536      0.0000000000     -0.8600277685      0.0000000000     -3.1415926536      0.0000000000     -1.5707963268
  -50.55000      0.0000000000      2.3636965017      0.0000000000     -3.1415926536      0.0000000000     -0.4127177773      0.0000000000     -1.9689803741      0.0000000000      0.5287420962
  -50.50000      0.0000000000      2.4143899107      0.0000000000      2.0411594901      0.0000000000     -2.8175001831      0.0000000000      3.1415926536      0.0000000000      0.6790727452
  -50.45000      0.0000000000     -2.9450658217      0.0000000000      3.1415926536      0.0000000000     -0.7236491565      0.0000000000      2.0246307081      0.0000000000     -0.0909350388
  -50.40000      0.0000000000     -1.5707963268      0.0000000000     -1.3821485449      0.0000000000     -0.8081784282      0.0000000000     -1.6111390095      0.0000000000      1.5707963268
  -50.35000      0.0000000000      1.5707963268      0.0000000000     -3.1415926536      0.0000000000      1.5707963268      0.0000000000     -2.5547149511      0.0000000000      0.4829875571
  -50.30000      0.0000000000      1.5707963268      0.0000000000     -2.2039049273      0.0000000000      0.2408383763      0.0000000000     -1.8095613883      0.0000000000      0.2371510344
  -50.25000      0.0000000000      1.5707963268      0.0000000000     -0.0000000000      0.0000000000     -0.0954125358      0.0000000000     -3.1415926536      0.0000000000      0.8929949504
  -50.20000      0.0000000000      0.6665296667      0.0000000000     -1.6536142741      0.0000000000      0.5612284090      0.0000000000     -0.0000000000      0.0000000000      0.5045660234
  -50.15000      0.0000000000      1.5707963268      0.0000000000     -3.1415926536      0.0000000000     -0.0997653409      0.0000000000     -1.5103232762      0.0000000000      1.5707963268
  -50.10000      0.0000000000      3.0153150467      0.0000000000     -1.4112746952      0.0000000000      0.1041143563      0.0000000000     -1.8246398704      0.0000000000      1.9469065423
  -50.05000      0.0000000000      2.5270319512      0.0000000000      1.7222162529      0.0000000000     -2.8382630072      0.0000000000     -1.7348362694      0.0000000000      2.4255348418
  -50.00000      0.0000000000      2.2933626395      0.0000000000      1.9334141595      0.0000000000     -3.0733394622      0.0000000000      3.1415926536      0.0000000000      1.5707963268
  -49.95000      0.0000000000      0.8299961568      0.0000000000      1.0881918092      0.0000000000      0.7880765110      0.0000000000      0.6437941920      0.0000000000      0.9113798554
  -49.90000      0.0000000000      3.1328038174      0.0000000000     -2.5899376711      0.0000000000     -2.7796864155      0.0000000000     -2.7469315090      0.0000000000      1.5707963268
  -49.85000      0.0000000000      2.5803892427      0.0000000000      3.1415926536      0.0000000000     -2.5170424159      0.0000000000     -2.3957986245      0.0000000000      2.0675430469
  -49.80000      0.0000000000      0.5346552109      0.0000000000      0.8345388978      0.0000000000     -0.6656744547      0.0000000000     -0.4213061089      0.0000000000      0.8366560623
  -49.75000      0.0000000000      0.7873307067      0.0000000000      0.5027452910      0.0000000000      0.1553892485      0.0000000000      0.7168909063      0.0000000000      0.4750217890
  -49.70000      0.0000000000      0.7201926788      0.0000000000      0.0000000000      0.0000000000      0.0214322647      0.0000000000     -0.0000000000      0.0000000000      0.3338419984
  -49.65000      0.0000000000      0.1859108850      0.0000000000      0.6366503103      0.0000000000     -0.3729896396      0.0000000000      0.5899614649      0.0000000000      0.1616848370
  -49.60000      0.0000000000      0.6926088961      0.0000000000      1.6642731080      0.0000000000     -1.0171589441      0.0000000000      1.4986561072      0.0000000000      0.8711190656
  -49.55000      0.0000000000      1.7667623750      0.0000000000      1.6848821060      0.0000000000      1.5707963268      0.0000000000      1.5969134339      0.0000000000      0.9162516097
  -49.50000      0.0000000000      1.4886532314      0.0000000000      1.0415083604      0.0000000000      1.0049405066      0.0000000000      1.0422362647      0.0000000000      1.5707963268
  -49.45000      0.0000000000      1.5707963268      0.0000000000      1.0524919632      0.0000000000      1.5707963268      0.0000000000      0.0000000000      0.0000000000      2.0319177072
  -49.40000      0.0000000000     -1.5707963268      0.0000000000      0.0000000000      0.0000000000     -1.5707963268      0.0000000000      3.1415926536      0.0000000000     -0.4414012632
  -49.35000      0.0000000000      1.9999122135      0.0000000000      1.4579959456      0.0000000000      0.8653977329      0.0000000000      2.5107636775      0.0000000000      1.5707963268
  -49.30000      0.0000000000      1.5707963268      0.0000000000      1.5673783714      0.0000000000      1.5707963268      0.0000000000      0.8410108630      0.0000000000      2.1353215807
  -49.25000      0.0000000000      1.0912290632      0.0000000000      1.4782876874      0.0000000000     -1.5707963268      0.0000000000      1.5991090716      0.0000000000      0.9674245062
  -49.20000      0.0000000000     -0.1351572750      0.0000000000      1.6101639975      0.0000000000     -2.1985805105      0.0000000000      2.1710915610      0.0000000000      1.1776455878
  -49.15000      0.0000000000      0.9289322605      0.0000000000      1.5424835820      0.0000000000      2.5235637413      0.0000000000      1.1737883255      0.0000000000      1.0587717539
  -49.10000      0.0000000000     -0.3076227660      0.0000000000     -0.0000000000      0.0000000000     -0.5394136090      0.0000000000      0.2625617009      0.0000000000      0.4451202595
  -49.05000      0.0000000000      0.4457829832      0.0000000000      0.7331551387      0.0000000000      0.0711686626      0.0000000000      1.4841001289      0.0000000000      0.7755365502
  -49.00000      0.0000000000      1.3452578929      0.0000000000      1.6558768980      0.0000000000      2.1067683709      0.0000000000      3.1415926536      0.0000000000      1.0194987903
  -48.95000      0.0000000000      1.1853813444      0.0000000000      1.5642860021      0.0000000000      2.0688770850      0.0000000000      1.6913033365      0.0000000000      2.2138875035
  -48.90000      0.0000000000      1.5707963268      0.0000000000      1.8340712098      0.0000000000      2.1785983229      0.0000000000      3.1415926536      0.0000000000      1.2138627152
  -48.85000      0.0000000000     -1.5707963268      0.0000000000      1.2200403697      0.0000000000     -2.0478807524      0.0000000000      1.1815653388      0.0000000000     -1.5707963268
  -48.80000      0.0000000000     -2.1339269993      0.0000000000     -3.1415926536      0.0000000000     -2.2505223682      0.0000000000     -0.0000000000      0.0000000000      3.0830658210
  -48.75000      0.0000000000      2.0720154951      0.0000000000      1.7754116393      0.0000000000      2.2995990746      0.0000000000      0.0000000000      0.0000000000      2.1367223316
  -48.70000      0.0000000000      0.2060192681      0.0000000000      1.3619716225      0.0000000000     -0.0221318024      0.0000000000     -1.2060460161      0.0000000000      1.0906046261
  -48.65000      0.0000000000      0.2614531451      0.0000000000      0.2953226143      0.0000000000     -0.6029501738      0.0000000000     -0.0000000000      0.0000000000      0.2732622436
  -48.60000      0.0000000000     -1.5707963268      0.0000000000     -0.2583523513      0.0000000000     -2.6732685393      0.0000000000     -0.8705126442      0.0000000000      0.4829875571
  -48.55000      0.0000000000     -1.5707963268      0.0000000000      0.7128519406      0.0000000000     -2.0288433764      0.0000000000      0.2629570214      0.0000000000     -1.5707963268
  -48.50000      0.0000000000     -2.5043708971      0.0000000000      0.0000000000      0.0000000000     -1.5707963268      0.0000000000      0.2977406698      0.0000000000      3.1149062821
