      5.000000     14.9513801240      0.9109713303      1.6851060480      1.7144604780      1.6851060480      0.9109713303
      5.100000     14.9489236356      0.9038572088      1.6859593539      1.7200127089      1.6859593539      0.9038572088
      5.200000     14.9464857820      0.8970004210      1.6866824774      1.7254702489      1.6866824774      0.8970004210
      5.300000     14.9440666396      0.8903939187      1.6872820551      1.7308352242      1.6872820551      0.8903939187
      5.400000     14.9416663512      0.8840308947      1.6877643162      1.7361097413      1.6877643162      0.8840308947
      5.500000     14.9392851196      0.8779047799      1.6881351066      1.7412958837      1.6881351066      0.8779047799
      5.600000     14.9369232006      0.8720092394      1.6883999115      1.7463957098      1.6883999115      0.8720092394
      5.700000     14.9345808963      0.8663381680      1.6885638772      1.7514112504      1.6885638772      0.8663381680
      5.800000     14.9322585477      0.8608856847      1.6886318320      1.7563445058      1.6886318320      0.8608856847
      5.900000     14.9299565274      0.8556461263      1.6886083055      1.7611974431      1.6886083055      0.8556461263
      6.000000     14.9276752324      0.8506140406      1.6884975486      1.7659719938      1.6884975486      0.8506140406
      6.100000     14.9254150770      0.8457841782      1.6883035509      1.7706700503      1.6883035509      0.8457841782
      6.200000     14.9231764857      0.8411514838      1.6880300594      1.7752934642      1.6880300594      0.8411514838
      6.300000     14.9209598864      0.8367110869      1.6876805952      1.7798440424      1.6876805952      0.8367110869
      6.400000     14.9187657041      0.8324582915      1.6872584700      1.7843235453      1.6872584700      0.8324582915
      6.500000     14.9165943546      0.8283885654      1.6867668025      1.7887336837      1.6867668025      0.8283885654
      6.600000     14.9144462392      0.8244975294      1.6862085341      1.7930761163      1.6862085341      0.8244975294
      6.700000     14.9123217393      0.8207809451      1.6855864431      1.7973524472      1.6855864431      0.8207809451
      6.800000     14.9102212120      0.8172347040      1.6849031600      1.8015642234      1.6849031600      0.8172347040
      6.900000     14.9081449862      0.8138548151      1.6841611809      1.8057129327      1.6841611809      0.8138548151
      7.000000     14.9060933588      0.8106373931      1.6833628809      1.8098000018      1.6833628809      0.8106373931
      7.100000     14.9040665921      0.8075786468      1.6825105271      1.8138267936      1.6825105271      0.8075786468
      7.200000     14.9020649116      0.8046748675      1.6816062902      1.8177946067      1.6816062902      0.8046748675
      7.300000     14.9000885039      0.8019224181      1.6806522560      1.8217046727      1.6806522560      0.8019224181
      7.400000     14.8981375157      0.7993177223      1.6796504367      1.8255581561      1.6796504367      0.7993177223
      7.500000     14.8962120533      0.7968572547      1.6786027803      1.8293561525      1.6786027803      0.7968572547
      7.600000     14.8943121820      0.7945375312      1.6775111803      1.8330996884      1.6775111803      0.7945375312
      7.700000     14.8924379266      0.7923551004      1.6763774844      1.8367897209      1.6763774844      0.7923551004
      7.800000     14.8905892719      0.7903065361      1.6752035022      1.8404271372      1.6752035022      0.7903065361
      7.900000     14.8887661641      0.7883884298      1.6739910124      1.8440127555      1.6739910124      0.7883884298
      8.000000     14.8869685112      0.7865973849      1.6727417697      1.8475473249      1.6727417697      0.7865973849
      8.100000     14.8851961855      0.7849300114      1.6714575098      1.8510315270      1.6714575098      0.7849300114
      8.200000     14.8834490249      0.7833829215      1.6701399548      1.8544659764      1.6701399548      0.7833829215
      8.300000     14.8817268351      0.7819527265      1.6687908176      1.8578512229      1.6687908176      0.7819527265
      8.400000     14.8800293917      0.7806360340      1.6674118053      1.8611877526      1.6674118053      0.7806360340
      8.500000     14.8783564420      0.7794294464      1.6660046222      1.8644759905      1.6660046222      0.7794294464
      8.600000     14.8767077082      0.7783295603      1.6645709722      1.8677163027      1.6645709722      0.7783295603
      8.700000     14.8750828889      0.7773329661      1.6631125605      1.8709089986      1.6631125605      0.7773329661
      8.800000     14.8734816619      0.7764362490      1.6616310947      1.8740543340      1.6616310947      0.7764362490
      8.900000     14.8719036865      0.7756359904      1.6601282854      1.8771525140      1.6601282854      0.7756359904
      9.000000     14.8703486055      0.7749287698      1.6586058467      1.8802036960      1.6586058467      0.7749287698
      9.100000     14.8688160479      0.7743111674      1.6570654953      1.8832079929      1.6570654953      0.7743111674
      9.200000     14.8673056308      0.7737797671      1.6555089505      1.8861654766      1.6555089505      0.7737797671
      9.300000     14.8658169615      0.7733311600      1.6539379324      1.8890761813      1.6539379324      0.7733311600
      9.400000     14.8643496396      0.7729619483      1.6523541611      1.8919401069      1.6523541611      0.7729619483
      9.500000     14.8629032586      0.7726687490      1.6507593549      1.8947572227      1.6507593549      0.7726687490
      9.600000     14.8614774081      0.7724481986      1.6491552280      1.8975274707      1.6491552280      0.7724481986
      9.700000     14.8600716750      0.7722969570      1.6475434890      1.9002507692      1.6475434890      0.7722969570
      9.800000     14.8586856452      0.7722117126      1.6459258381      1.9029270164      1.6459258381      0.7722117126
      9.900000     14.8573189051      0.7721891862      1.6443039651      1.9055560933      1.6443039651      0.7721891862
     10.000000     14.8559710429      0.7722261359      1.6426795465      1.9081378675      1.6426795465      0.7722261359
     10.100000     14.8546416494      0.7723193614      1.6410542434      1.9106721963      1.6410542434      0.7723193614
     10.200000     14.8533303195      0.7724657083      1.6394296986      1.9131589294      1.6394296986      0.7724657083
     10.300000     14.8520366528      0.7726620720      1.6378075340      1.9155979124      1.6378075340      0.7726620720
     10.400000     14.8507602546      0.7729054021      1.6361893483      1.9179889895      1.6361893483      0.7729054021
     10.500000     14.8495007367      0.7731927061      1.6345767141      1.9203320058      1.6345767141      0.7731927061
     10.600000     14.8482577178      0.7735210523      1.6329711759      1.9226268104      1.6329711759      0.7735210523
     10.700000     14.8470308242      0.7738875740      1.6313742473      1.9248732584      1.6313742473      0.7738875740
     10.800000     14.8458196901      0.7742894717      1.6297874088      1.9270712132      1.6297874088      0.7742894717
     10.900000     14.8446239582      0.7747240163      1.6282121060      1.9292205487      1.6282121060      0.7747240163
     11.000000     14.8434432799      0.7751885513      1.6266497470      1.9313211508      1.6266497470      0.7751885513
     11.100000     14.8422773154      0.7756804950      1.6251017009      1.9333729198      1.6251017009      0.7756804950
     11.200000     14.8411257341      0.7761973423      1.6235692959      1.9353757712      1.6235692959      0.7761973423
     11.300000     14.8399882144      0.7767366664      1.6220538175      1.9373296375      1.6220538175      0.7767366664
     11.400000     14.8388644443      0.7772961198      1.6205565075      1.9392344695      1.6205565075      0.7772961198
     11.500000     14.8377541206      0.7778734355      1.6190785621      1.9410902372      1.6190785621      0.7778734355
     11.600000     14.8366569498      0.7784664277      1.6176211312      1.9428969308      1.6176211312      0.7784664277
     11.700000     14.8355726472      0.7790729924      1.6161853169      1.9446545614      1.6161853169      0.7790729924
     11.800000     14.8345009375      0.7796911071      1.6147721733      1.9463631620      1.6147721733      0.7796911071
     11.900000     14.8334415541      0.7803188314      1.6133827050      1.9480227876      1.6133827050      0.7803188314
     12.000000     14.8323942395      0.7809543064      1.6120178674      1.9496335158      1.6120178674      0.7809543064
     12.100000     14.8313587445      0.7815957544      1.6106785654      1.9511954472      1.6106785654      0.7815957544
     12.200000     14.8303348287      0.7822414782      1.6093656539      1.9527087054      1.6093656539      0.7822414782
     12.300000     14.8293222597      0.7828898601      1.6080799371      1.9541734371      1.6080799371      0.7828898601
     12.400000     14.8283208132      0.7835393615      1.6068221688      1.9555898123      1.6068221688      0.7835393615
     12.500000     14.8273302729      0.7841885208      1.6055930525      1.9569580239      1.6055930525      0.7841885208
     12.600000     14.8263504298      0.7848359531      1.6043932413      1.9582782878      1.6043932413      0.7848359531
     12.700000     14.8253810825      0.7854803481      1.6032233387      1.9595508425      1.6032233387      0.7854803481
     12.800000     14.8244220365      0.7861204692      1.6020838987      1.9607759486      1.6020838987      0.7861204692
     12.900000     14.8234731043      0.7867551511      1.6009754265      1.9619538890      1.6009754265      0.7867551511
     13.000000     14.8225341050      0.7873832988      1.5998983793      1.9630849676      1.5998983793      0.7873832988
     13.100000     14.8216048641      0.7880038856      1.5988531665      1.9641695098      1.5988531665      0.7880038856
     13.200000     14.8206852130      0.7886159512      1.5978401511      1.9652078611      1.5978401511      0.7886159512
     13.300000     14.8197749895      0.7892185999      1.5968596503      1.9662003873      1.5968596503      0.7892185999
     13.400000     14.8188740365      0.7898109986      1.5959119361      1.9671474731      1.5959119361      0.7898109986
     13.500000     14.8179822026      0.7903923749      1.5949972372      1.9680495223      1.5949972372      0.7903923749
     13.600000     14.8170993417      0.7909620153      1.5941157390      1.9689069565      1.5941157390      0.7909620153
     13.700000     14.8162253125      0.7915192628      1.5932675854      1.9697202149      1.5932675854      0.7915192628
     13.800000     14.8153599786      0.7920635152      1.5924528797      1.9704897533      1.5924528797      0.7920635152
     13.900000     14.8145032080      0.7925942232      1.5916716859      1.9712160435      1.5916716859      0.7925942232
     14.000000     14.8136548731      0.7931108881      1.5909240297      1.9718995729      1.5909240297      0.7931108881
     14.100000     14.8128148507      0.7936130599      1.5902098998      1.9725408431      1.5902098998      0.7936130599
     14.200000     14.8119830212      0.7941003356      1.5895292494      1.9731403700      1.5895292494      0.7941003356
     14.300000     14.8111592690      0.7945723569      1.5888819971      1.9736986825      1.5888819971      0.7945723569
     14.400000     14.8103434821      0.7950288085      1.5882680283      1.9742163220      1.5882680283      0.7950288085
     14.500000     14.8095355520      0.7954694161      1.5876871968      1.9746938419      1.5876871968      0.7954694161
     14.600000     14.8087353732      0.7958939448      1.5871393256      1.9751318064      1.5871393256      0.7958939448
     14.700000     14.8079428437      0.7963021968      1.5866242087      1.9755307903      1.5866242087      0.7963021968
     14.800000     14.8071578641      0.7966940100      1.5861416117      1.9758913779      1.5861416117      0.7966940100
     14.900000     14.8063803383      0.7970692563      1.5856912741      1.9762141630      1.5856912741      0.7970692563
     15.000000     14.8056101724      0.7974278396      1.5852729095      1.9764997471      1.5852729095      0.7974278396
     15.100000     14.8048472754      0.7977696944      1.5848862077      1.9767487401      1.5848862077      0.7977696944
     15.200000     14.8040915587      0.7980947839      1.5845308355      1.9769617584      1.5845308355      0.7980947839
     15.300000     14.8033429358      0.7984030989      1.5842064382      1.9771394252      1.5842064382      0.7984030989
     15.400000     14.8026013228      0.7986946558      1.5839126404      1.9772823694      1.5839126404      0.7986946558
     15.500000     14.8018666375      0.7989694955      1.5836490480      1.9773912252      1.5836490480      0.7989694955
     15.600000     14.8011388001      0.7992276817      1.5834152484      1.9774666314      1.5834152484      0.7992276817
     15.700000     14.8004177323      0.7994692996      1.5832108125      1.9775092309      1.5832108125      0.7994692996
     15.800000     14.7997033581      0.7996944547      1.5830352952      1.9775196700      1.5830352952      0.7996944547
     15.900000     14.7989956028      0.7999032714      1.5828882372      1.9774985982      1.5828882372      0.7999032714
     16.000000     14.7982943936      0.8000958918      1.5827691653      1.9774466672      1.5827691653      0.8000958918
     16.100000     14.7975996591      0.8002724744      1.5826775940      1.9773645309      1.5826775940      0.8002724744
     16.200000     14.7969113298      0.8004331931      1.5826130264      1.9772528444      1.5826130264      0.8004331931
     16.300000     14.7962293371      0.8005782360      1.5825749551      1.9771122639      1.5825749551      0.8005782360
     16.400000     14.7955536141      0.8007078046      1.5825628635      1.9769434462      1.5825628635      0.8007078046
     16.500000     14.7948840951      0.8008221123      1.5825762262      1.9767470479      1.5825762262      0.8008221123
     16.600000     14.7942207158      0.8009213838      1.5826145103      1.9765237254      1.5826145103      0.8009213838
     16.700000     14.7935634130      0.8010058541      1.5826771762      1.9762741343      1.5826771762      0.8010058541
     16.800000     14.7929121244      0.8010757676      1.5827636786      1.9759989289      1.5827636786      0.8010757676
     16.900000     14.7922667893      0.8011313772      1.5828734671      1.9756987620      1.5828734671      0.8011313772
     17.000000     14.7916273476      0.8011729435      1.5830059869      1.9753742844      1.5830059869      0.8011729435
     17.100000     14.7909937405      0.8012007341      1.5831606800      1.9750261445      1.5831606800      0.8012007341
     17.200000     14.7903659099      0.8012150227      1.5833369856      1.9746549882      1.5833369856      0.8012150227
     17.300000     14.7897437989      0.8012160887      1.5835343407      1.9742614582      1.5835343407      0.8012160887
     17.400000     14.7891273513      0.8012042163      1.5837521813      1.9738461940      1.5837521813      0.8012042162
     17.500000     14.7885165119      0.8011796936      1.5839899424      1.9734098315      1.5839899424      0.8011796936
     17.600000     14.7879112262      0.8011428128      1.5842470592      1.9729530024      1.5842470592      0.8011428128
     17.700000     14.7873114405      0.8010938688      1.5845229672      1.9724763347      1.5845229672      0.8010938688
     17.800000     14.7867171019      0.8010331590      1.5848171031      1.9719804513      1.5848171031      0.8010331590
     17.900000     14.7861281584      0.8009609829      1.5851289052      1.9714659709      1.5851289052      0.8009609829
     18.000000     14.7855445583      0.8008776415      1.5854578140      1.9709335069      1.5854578140      0.8008776415
     18.100000     14.7849662510      0.8007834368      1.5858032726      1.9703836676      1.5858032726      0.8007834368
     18.200000     14.7843931865      0.8006786712      1.5861647271      1.9698170559      1.5861647271      0.8006786712
     18.300000     14.7838253151      0.8005636477      1.5865416272      1.9692342689      1.5865416272      0.8005636477
     18.400000     14.7832625882      0.8004386687      1.5869334266      1.9686358980      1.5869334266      0.8004386687
     18.500000     14.7827049576      0.8003040363      1.5873395833      1.9680225286      1.5873395833      0.8003040363
     18.600000     14.7821523755      0.8001600517      1.5877595598      1.9673947398      1.5877595598      0.8001600517
     18.700000     14.7816047949      0.8000070148      1.5881928239      1.9667531042      1.5881928239      0.8000070148
     18.800000     14.7810621694      0.7998452241      1.5886388485      1.9660981881      1.5886388485      0.7998452241
     18.900000     14.7805244530      0.7996749760      1.5890971124      1.9654305509      1.5890971124      0.7996749760
     19.000000     14.7799916002      0.7994965654      1.5895671002      1.9647507453      1.5895671002      0.7994965654
     19.100000     14.7794635662      0.7993102845      1.5900483027      1.9640593170      1.5900483027      0.7993102845
     19.200000     14.7789403065      0.7991164230      1.5905402172      1.9633568045      1.5905402172      0.7991164230
     19.300000     14.7784217772      0.7989152682      1.5910423475      1.9626437393      1.5910423475      0.7989152682
     19.400000     14.7779079349      0.7987071041      1.5915542045      1.9619206454      1.5915542045      0.7987071041
     19.500000     14.7773987366      0.7984922118      1.5920753059      1.9611880395      1.5920753059      0.7984922118
     19.600000     14.7768941396      0.7982708692      1.5926051768      1.9604464307      1.5926051768      0.7982708692
     19.700000     14.7763941021      0.7980433507      1.5931433496      1.9596963207      1.5931433496      0.7980433507
     19.800000     14.7758985823      0.7978099271      1.5936893644      1.9589382033      1.5936893644      0.7978099271
     19.900000     14.7754075390      0.7975708656      1.5942427685      1.9581725647      1.5942427685      0.7975708656
     20.000000     14.7749209315      0.7973264297      1.5948031175      1.9573998835      1.5948031175      0.7973264297
     20.100000     14.7744387193      0.7970768789      1.5953699745      1.9566206300      1.5953699745      0.7970768789
     20.200000     14.7739608625      0.7968224686      1.5959429107      1.9558352671      1.5959429107      0.7968224686
     20.300000     14.7734873215      0.7965634503      1.5965215051      1.9550442495      1.5965215051      0.7965634503
     20.400000     14.7730180572      0.7963000714      1.5971053451      1.9542480240      1.5971053451      0.7963000714
     20.500000     14.7725530307      0.7960325750      1.5976940259      1.9534470294      1.5976940259      0.7960325750
     20.600000     14.7720922036      0.7957611998      1.5982871512      1.9526416965      1.5982871512      0.7957611998
     20.700000     14.7716355379      0.7954861804      1.5988843325      1.9518324481      1.5988843325      0.7954861804
     20.800000     14.7711829960      0.7952077471      1.5994851898      1.9510196989      1.5994851898      0.7952077471
     20.900000     14.7707345404      0.7949261255      1.6000893512      1.9502038556      1.6000893512      0.7949261255
     21.000000     14.7702901342      0.7946415370      1.6006964531      1.9493853168      1.6006964531      0.7946415370
     21.100000     14.7698497409      0.7943541986      1.6013061400      1.9485644731      1.6013061400      0.7943541986
     21.200000     14.7694133242      0.7940643227      1.6019180647      1.9477417071      1.6019180647      0.7940643227
     21.300000     14.7689808481      0.7937721174      1.6025318880      1.9469173933      1.6025318880      0.7937721174
     21.400000     14.7685522771      0.7934777861      1.6031472791      1.9460918983      1.6031472791      0.7934777861
     21.500000     14.7681275759      0.7931815280      1.6037639151      1.9452655807      1.6037639151      0.7931815280
     21.600000     14.7677067097      0.7928835377      1.6043814813      1.9444387909      1.6043814813      0.7928835377
     21.700000     14.7672896437      0.7925840053      1.6049996708      1.9436118718      1.6049996708      0.7925840053
     21.800000     14.7668763438      0.7922831166      1.6056181850      1.9427851581      1.6056181850      0.7922831166
     21.900000     14.7664667760      0.7919810530      1.6062367328      1.9419589768      1.6062367328      0.7919810530
     22.000000     14.7660609067      0.7916779912      1.6068550312      1.9411336471      1.6068550312      0.7916779912
     22.100000     14.7656587024      0.7913741040      1.6074728049      1.9403094802      1.6074728049      0.7913741040
     22.200000     14.7652601303      0.7910695596      1.6080897863      1.9394867800      1.6080897863      0.7910695596
     22.300000     14.7648651575      0.7907645217      1.6087057154      1.9386658424      1.6087057154      0.7907645217
     22.400000     14.7644737517      0.7904591502      1.6093203397      1.9378469558      1.6093203397      0.7904591502
     22.500000     14.7640858807      0.7901536003      1.6099334141      1.9370304011      1.6099334141      0.7901536003
     22.600000     14.7637015126      0.7898480232      1.6105447010      1.9362164517      1.6105447010      0.7898480232
     22.700000     14.7633206160      0.7895425661      1.6111539700      1.9354053735      1.6111539700      0.7895425661
     22.800000     14.7629431596      0.7892373719      1.6117609978      1.9345974251      1.6117609978      0.7892373719
     22.900000     14.7625691124      0.7889325793      1.6123655683      1.9337928579      1.6123655683      0.7889325793
     23.000000     14.7621984436      0.7886283233      1.6129674724      1.9329919159      1.6129674724      0.7886283233
     23.100000     14.7618311230      0.7883247347      1.6135665076      1.9321948361      1.6135665076      0.7883247347
     23.200000     14.7614671203      0.7880219404      1.6141624786      1.9314018483      1.6141624786      0.7880219404
     23.300000     14.7611064056      0.7877200636      1.6147551965      1.9306131754      1.6147551965      0.7877200636
     23.400000     14.7607489495      0.7874192234      1.6153444789      1.9298290334      1.6153444789      0.7874192234
     23.500000     14.7603947225      0.7871195353      1.6159301502      1.9290496314      1.6159301502      0.7871195353
     23.600000     14.7600436955      0.7868211110      1.6165120409      1.9282751717      1.6165120409      0.7868211110
     23.700000     14.7596958398      0.7865240588      1.6170899878      1.9275058500      1.6170899878      0.7865240588
     23.800000     14.7593511269      0.7862284830      1.6176638339      1.9267418554      1.6176638339      0.7862284830
     23.900000     14.7590095283      0.7859344847      1.6182334282      1.9259833706      1.6182334282      0.7859344847
     24.000000     14.7586710162      0.7856421612      1.6187986256      1.9252305716      1.6187986256      0.7856421612
     24.100000     14.7583355627      0.7853516066      1.6193592869      1.9244836283      1.6193592869      0.7853516066
     24.200000     14.7580031402      0.7850629116      1.6199152785      1.9237427044      1.6199152785      0.7850629116
     24.300000     14.7576737215      0.7847761634      1.6204664725      1.9230079572      1.6204664725      0.7847761634
     24.400000     14.7573472796      0.7844914462      1.6210127464      1.9222795381      1.6210127464      0.7844914462
     24.500000     14.7570237876      0.7842088407      1.6215539833      1.9215575926      1.6215539833      0.7842088407
     24.600000     14.7567032190      0.7839284248      1.6220900712      1.9208422601      1.6220900712      0.7839284248
     24.700000     14.7563855475      0.7836502729      1.6226209037      1.9201336744      1.6226209037      0.7836502729
     24.800000     14.7560707469      0.7833744568      1.6231463790      1.9194319636      1.6231463790      0.7833744568
     24.900000     14.7557587915      0.7831010451      1.6236664007      1.9187372501      1.6236664007      0.7831010451
     25.000000     14.7554496556      0.7828301034      1.6241808769      1.9180496508      1.6241808769      0.7828301034
     25.100000     14.7551433137      0.7825616946      1.6246897206      1.9173692773      1.6246897206      0.7825616946
     25.200000     14.7548397409      0.7822958789      1.6251928495      1.9166962357      1.6251928495      0.7822958789
     25.300000     14.7545389121      0.7820327134      1.6256901855      1.9160306271      1.6256901855      0.7820327134
     25.400000     14.7542408026      0.7817722529      1.6261816554      1.9153725472      1.6261816554      0.7817722529
     25.500000     14.7539453879      0.7815145493      1.6266671899      1.9147220869      1.6266671899      0.7815145493
     25.600000     14.7536526437      0.7812596521      1.6271467242      1.9140793320      1.6271467242      0.7812596521
     25.700000     14.7533625461      0.7810076083      1.6276201974      1.9134443635      1.6276201974      0.7810076083
     25.800000     14.7530750711      0.7807584621      1.6280875528      1.9128172576      1.6280875528      0.7807584621
     25.900000     14.7527901951      0.7805122558      1.6285487376      1.9121980860      1.6285487376      0.7805122558
     26.000000     14.7525078947      0.7802690291      1.6290037027      1.9115869157      1.6290037027      0.7802690291
     26.100000     14.7522281467      0.7800288192      1.6294524029      1.9109838092      1.6294524029      0.7800288192
     26.200000     14.7519509282      0.7797916614      1.6298947964      1.9103888246      1.6298947964      0.7797916614
     26.300000     14.7516762162      0.7795575887      1.6303308452      1.9098020157      1.6303308452      0.7795575887
     26.400000     14.7514039883      0.7793266319      1.6307605145      1.9092234323      1.6307605145      0.7793266319
     26.500000     14.7511342221      0.7790988197      1.6311837731      1.9086531199      1.6311837731      0.7790988197
     26.600000     14.7508668953      0.7788741789      1.6316005929      1.9080911199      1.6316005929      0.7788741789
     26.700000     14.7506019859      0.7786527341      1.6320109489      1.9075374701      1.6320109489      0.7786527341
     26.800000     14.7503394723      0.7784345081      1.6324148195      1.9069922040      1.6324148195      0.7784345081
     26.900000     14.7500793328      0.7782195218      1.6328121858      1.9064553518      1.6328121858      0.7782195218
     27.000000     14.7498215460      0.7780077944      1.6332030320      1.9059269396      1.6332030320      0.7780077944
     27.100000     14.7495660906      0.7777993430      1.6335873449      1.9054069904      1.6335873449      0.7777993430
     27.200000     14.7493129458      0.7775941832      1.6339651144      1.9048955233      1.6339651144      0.7775941832
     27.300000     14.7490620906      0.7773923287      1.6343363329      1.9043925542      1.6343363329      0.7773923287
     27.400000     14.7488135044      0.7771937918      1.6347009952      1.9038980956      1.6347009952      0.7771937918
     27.500000     14.7485671667      0.7769985830      1.6350590989      1.9034121569      1.6350590989      0.7769985830
     27.600000     14.7483230573      0.7768067114      1.6354106440      1.9029347441      1.6354106440      0.7768067114
     27.700000     14.7480811561      0.7766181844      1.6357556328      1.9024658602      1.6357556328      0.7766181844
     27.800000     14.7478414431      0.7764330079      1.6360940698      1.9020055055      1.6360940698      0.7764330079
     27.900000     14.7476038987      0.7762511867      1.6364259618      1.9015536771      1.6364259618      0.7762511867
     28.000000     14.7473685032      0.7760727238      1.6367513179      1.9011103692      1.6367513179      0.7760727238
     28.100000     14.7471352374      0.7758976210      1.6370701491      1.9006755735      1.6370701491      0.7758976210
     28.200000     14.7469040819      0.7757258790      1.6373824683      1.9002492789      1.6373824683      0.7757258790
     28.300000     14.7466750178      0.7755574970      1.6376882907      1.8998314717      1.6376882907      0.7755574970
     28.400000     14.7464480261      0.7753924729      1.6379876331      1.8994221357      1.6379876331      0.7753924729
     28.500000     14.7462230883      0.7752308036      1.6382805141      1.8990212522      1.6382805141      0.7752308036
     28.600000     14.7460001857      0.7750724848      1.6385669541      1.8986288001      1.6385669541      0.7750724848
     28.700000     14.7457793000      0.7749175110      1.6388469754      1.8982447562      1.6388469754      0.7749175110
     28.800000     14.7455604130      0.7747658757      1.6391206017      1.8978690949      1.6391206017      0.7747658757
     28.900000     14.7453435067      0.7746175712      1.6393878582      1.8975017884      1.6393878582      0.7746175712
     29.000000     14.7451285632      0.7744725890      1.6396487718      1.8971428069      1.6396487718      0.7744725890
